year,district,winner_name,cook_rating,dem,repub,other,winner
2008,IL-19,John Shimkus,solid-r,33.4,64.5,2.1,r
2008,IN-01,Pete Visclosky,solid-d,70.9,27.2,1.9,d
2008,IN-02,Joe Donnelly,solid-d,67.1,30.2,2.7,d
2008,IN-03,Mark Souder,lean-r,39.7,55.0,5.3,r
2008,IN-04,Steve Buyer,solid-r,40.1,59.9,0.0,r
2008,IN-05,Dan Burton,solid-r,34.5,65.5,0.0,r
2008,IN-06,Mike Pence,solid-r,33.4,63.9,2.7,r
2008,IN-07,André Carson,solid-d,65.1,34.9,0.0,d
2008,IN-08,Brad Ellsworth,solid-d,64.7,35.3,0.0,d
2008,IN-09,Baron Hill,likely-d,57.8,38.4,3.8,d
2008,IA-01,Bruce Braley,solid-d,64.6,35.4,0.0,d
2008,IA-02,David Loebsack,solid-d,57.2,38.8,4.0,d
2008,IA-03,Leonard Boswell,solid-d,56.4,42.1,1.5,d
2008,IA-04,Tom Latham,likely-r,39.4,60.6,0.0,r
2008,IA-05,Steve King,solid-r,37.4,59.8,2.8,r
2008,KS-01,Jerry Moran,solid-r,13.2,81.8,5.0,r
2008,KS-02,Lynn Jenkins,lean-d,46.2,50.6,3.2,r
2008,KS-03,Dennis Moore,likely-d,56.4,39.6,4.0,d
2008,KS-04,Todd Tiahrt,solid-r,32.3,63.4,4.3,r
2008,KY-01,Ed Whitfield,solid-r,35.7,64.3,0.0,r
2008,KY-02,Brett Guthrie,tossup,47.4,52.6,0.0,r
2008,KY-03,John Yarmuth,likely-d,59.4,40.6,0.0,d
2008,KY-04,Geoff Davis,solid-r,37.0,63.0,0.0,r
2008,KY-05,Hal Rogers,solid-r,0.0,84.1,15.9,r
2008,KY-06,Ben Chandler,solid-d,64.7,35.3,0.0,d
2008,LA-01,Steve Scalise,solid-r,34.3,65.7,0.0,r
2008,LA-02,Joseph Cao,solid-d,46.8,49.5,3.7,r
2008,LA-03,Charlie Melancon,solid-d,100.0,0.0,0.0,d
2008,LA-04,John C. Fleming,tossup,47.7,48.1,4.2,r
2008,LA-05,Rodney Alexander,solid-r,0.0,100.0,0.0,r
2008,LA-06,Bill Cassidy,tossup,40.3,48.1,11.6,r
2008,LA-07,Charles Boustany,likely-r,34.3,61.9,3.8,r
2008,ME-01,Chellie Pingree,solid-d,54.9,45.1,0.0,d
2008,ME-02,Mike Michaud,solid-d,67.4,32.6,0.0,d
2008,MD-01,Frank Kratovil,tossup,49.1,48.3,2.6,d
2008,MD-02,Dutch Ruppersberger,solid-d,71.9,24.8,3.3,d
2008,MD-03,John Sarbanes,solid-d,69.7,30.1,0.2,d
2008,MD-04,Donna Edwards,solid-d,85.8,12.9,1.3,d
2008,MD-05,Steny Hoyer,solid-d,73.6,24.0,2.4,d
2008,MD-06,Roscoe Bartlett,solid-r,38.8,57.8,3.4,r
2008,MD-07,Elijah Cummings,solid-d,79.5,18.6,1.9,d
2008,MD-08,Chris Van Hollen,solid-d,75.1,21.7,3.2,d
2008,MA-01,John Olver,solid-d,72.8,27.0,0.2,d
2008,MA-02,Richard Neal,solid-d,100.0,0.0,0.0,d
2008,MA-03,Jim McGovern,solid-d,100.0,0.0,0.0,d
2008,MA-04,Barney Frank,solid-d,68.0,25.3,6.7,d
2008,MA-05,Niki Tsongas,solid-d,100.0,0.0,0.0,d
2008,MA-06,John F. Tierney,solid-d,70.4,29.5,0.1,d
2008,MA-07,Ed Markey,solid-d,75.6,24.2,0.2,d
2008,MA-08,Mike Capuano,solid-d,100.0,0.0,0.0,d
2008,MA-09,Stephen Lynch,solid-d,100.0,0.0,0.0,d
2008,MA-10,Bill Delahunt,solid-d,100.0,0.0,0.0,d
2008,MI-01,Bart Stupak,solid-d,65.0,32.7,2.3,d
2008,MI-02,Pete Hoekstra,solid-r,34.8,62.4,2.8,r
2008,MI-03,Vern Ehlers,solid-r,35.4,61.1,3.5,r
2008,MI-04,David Lee Camp,solid-r,35.7,61.9,2.4,r
2008,MI-05,Dale Kildee,solid-d,70.4,27.0,2.6,d
2008,MI-06,Fred Upton,solid-r,38.6,58.9,2.5,r
2008,MI-07,Mark Schauer,tossup,48.8,46.5,4.7,d
2008,MI-08,Mike Rogers,likely-r,40.2,56.5,3.3,r
2008,MI-09,Gary Peters,tossup,52.1,42.6,5.3,d
2008,MI-10,Candice Miller,solid-r,31.2,66.3,2.5,r
2008,MI-11,Thad McCotter,likely-r,45.4,51.4,3.2,r
2008,MI-12,Sander Levin,solid-d,72.1,23.9,4.0,d
2008,MI-13,Carolyn Kilpatrick,solid-d,74.1,19.1,6.8,d
2008,MI-14,John Conyers Jr.,solid-d,92.4,0.0,7.6,d
2008,MI-15,John Dingell,solid-d,70.7,25.0,4.3,d
2008,MN-01,Tim Walz,likely-d,62.5,32.9,4.6,d
2008,MN-02,John Kline,likely-r,42.6,57.3,0.1,r
2008,MN-03,Erik Paulsen,tossup,40.9,48.5,10.6,r
2008,MN-04,Betty McCollum,solid-d,68.4,31.3,0.3,d
2008,MN-05,Keith Ellison,solid-d,70.9,22.0,7.1,d
2008,MN-06,Michele Bachmann,tossup,43.4,46.4,10.2,r
2008,MN-07,Collin Peterson,solid-d,72.2,27.7,0.1,d
2008,MN-08,Jim Oberstar,solid-d,67.7,32.2,0.1,d
2008,MS-01,Travis Childers,likely-d,54.5,43.9,1.6,d
2008,MS-02,Bennie Thompson,solid-d,69.1,30.9,0.0,d
2008,MS-03,Gregg Harper,solid-r,37.5,62.5,0.0,r
2008,MS-04,Gene Taylor,solid-d,74.5,25.5,0.0,d
2008,MO-01,Lacy Clay,solid-d,86.9,0.0,13.1,d
2008,MO-02,Todd Akin,solid-r,35.4,62.3,2.3,r
2008,MO-03,Russ Carnahan,solid-d,66.4,30.4,3.2,d
2008,MO-04,Ike Skelton,solid-d,65.9,34.1,0.0,d
2008,MO-05,Emanuel Cleaver,solid-d,64.4,35.6,0.0,d
2008,MO-06,Sam Graves,lean-r,36.9,59.4,3.7,r
2008,MO-07,Roy Blunt,solid-r,28.1,67.8,4.1,r
2008,MO-08,Jo Ann Emerson,solid-r,26.2,71.4,2.4,r
2008,MO-09,Blaine Luetkemeyer,tossup,47.5,50.0,2.5,r
2008,MT-01,Denny Rehberg,solid-r,32.4,64.2,3.4,r
2008,NE-01,Jeff Fortenberry,solid-r,29.6,70.4,0.0,r
2008,NE-02,Lee Terry,tossup,48.1,51.9,0.0,r
2008,NE-03,Adrian Smith,solid-r,23.1,76.9,0.0,r
2008,NV-01,Shelley Berkley,solid-d,67.6,28.4,4.0,d
2008,NV-02,Dean Heller,lean-r,41.4,51.8,6.8,r
2008,NV-03,Dina Titus,tossup,47.4,42.3,10.3,d
2008,NH-01,Carol Shea-Porter,tossup,51.7,45.8,2.5,d
2008,NH-02,Paul Hodes,solid-d,56.4,41.4,2.2,d
2008,NJ-01,Rob Andrews,solid-d,72.4,26.0,1.6,d
2008,NJ-02,Frank LoBiondo,solid-r,39.1,59.1,1.8,r
2008,NJ-03,John Adler,tossup,52.1,47.9,0.0,d
2008,NJ-04,Chris Smith,solid-r,32.6,66.2,1.2,r
2008,NJ-05,Scott Garrett,likely-r,42.4,55.9,1.7,r
2008,NJ-06,Frank Pallone,solid-d,66.9,31.6,1.5,d
2008,NJ-07,Leonard Lance,tossup,42.2,50.2,7.6,r
2008,NJ-08,Bill Pascrell,solid-d,71.1,28.2,0.7,d
2008,NJ-09,Steve Rothman,solid-d,69.5,31.0,0.0,d
2008,NJ-10,Donald M. Payne,solid-d,98.9,0.0,1.1,d
2008,NJ-11,Rodney Frelinghuysen,solid-r,37.0,61.8,1.2,r
2008,NJ-12,Rush Holt Jr.,solid-d,63.1,35.3,1.6,d
2008,NJ-13,Albio Sires,solid-d,75.4,21.7,2.9,d
2008,NM-01,Martin Heinrich,lean-d,55.7,44.3,0.0,d
2008,NM-02,Harry Teague,tossup,56.0,44.0,0.0,d
2008,NM-03,Ben R. Lujan,solid-d,56.7,30.5,12.8,d
2008,NY-01,Tim Bishop,solid-d,58.4,41.6,0.0,d
2008,NY-02,Steve Israel,solid-d,66.9,33.1,0.0,d
2008,NY-03,Peter T. King,solid-r,36.1,63.9,0.0,r
2008,NY-04,Carolyn McCarthy,solid-d,64.0,36.0,0.0,d
2008,NY-05,Gary Ackerman,solid-d,70.7,27.4,1.9,d
2008,NY-06,Gregory Meeks,solid-d,100.0,0.0,0.0,d
2008,NY-07,Joseph Crowley,solid-d,84.7,15.3,0.0,d
2008,NY-08,Jerrold Nadler,solid-d,80.5,19.5,0.0,d
2008,NY-09,Anthony Weiner,solid-d,93.3,0.0,6.7,d
2008,NY-10,Ed Towns,solid-d,94.2,5.8,0.0,d
2008,NY-11,Yvette Clarke,solid-d,92.8,6.4,0.8,d
2008,NY-12,Nydia Velazquez,solid-d,90.0,10.0,0.0,d
2008,NY-13,Michael McMahon,likely-d,60.9,33.3,5.8,d
2008,NY-14,Carolyn Maloney,solid-d,79.8,19.0,1.2,d
2008,NY-15,Charles Rangel,solid-d,89.2,7.9,2.9,d
2008,NY-16,José Enrique Serrano,solid-d,96.6,3.4,0.0,d
2008,NY-17,Eliot Engel,solid-d,79.9,20.1,0.0,d
2008,NY-18,Nita Lowey,solid-d,68.5,31.5,0.0,d
2008,NY-19,John Hall,solid-d,58.7,41.3,0.0,d
2008,NY-20,Kirsten Gillibrand,likely-d,62.1,37.9,0.0,d
2008,NY-21,Paul Tonko,solid-d,62.1,35.0,2.9,d
2008,NY-22,Maurice Hinchey,solid-d,66.3,33.7,0.0,d
2008,NY-23,John M. McHugh,solid-r,34.7,65.3,0.0,r
2008,NY-24,Mike Arcuri,likely-d,52.0,48.0,0.0,d
2008,NY-25,Dan Maffei,likely-d,54.8,41.9,3.3,d
2008,NY-26,Chris Lee,tossup,40.5,55.0,4.5,r
2008,NY-27,Brian Higgins,solid-d,74.4,22.6,3.0,d
2008,NY-28,Louise Slaughter,solid-d,78.0,22.0,0.0,d
2008,NY-29,Eric Massa,tossup,51.0,49.0,0.0,d
2008,NC-01,G.K. Butterfield,solid-d,70.3,29.7,0.0,d
2008,NC-02,Bob Etheridge,solid-d,66.9,31.3,1.8,d
2008,NC-03,Walter Jones Jr.,solid-r,34.1,65.9,0.0,r
2008,NC-04,David Price,solid-d,63.3,36.7,0.0,d
2008,NC-05,Virginia Foxx,likely-r,41.6,58.4,0.0,r
2008,NC-06,Howard Coble,solid-r,33.0,67.0,0.0,r
2008,NC-07,Mike McIntyre,solid-d,68.8,31.2,0.0,d
2008,NC-08,Larry Kissell,tossup,55.4,44.6,0.0,d
2008,NC-09,Sue Myrick,solid-r,35.9,62.4,1.7,r
2008,NC-10,Patrick McHenry,solid-r,42.4,57.6,0.0,r
2008,NC-11,Heath Shuler,solid-d,62.0,35.8,2.2,d
2008,NC-12,Mel Watt,solid-d,71.6,28.4,0.0,d
2008,NC-13,Brad Miller,solid-d,65.9,34.1,0.0,d
2008,ND-01,Earl Pomeroy,solid-d,62.0,38.0,0.0,d
2008,OH-01,Steven Driehaus,tossup,52.4,47.5,0.1,d
2008,OH-02,Jean Schmidt,lean-r,37.5,44.8,17.7,r
2008,OH-03,Mike Turner,solid-r,36.7,63.3,0.0,r
2008,OH-04,Jim Jordan,solid-r,34.8,65.2,0.0,r
2008,OH-05,Bob Latta,solid-r,35.9,64.1,0.0,r
2008,OH-06,Charlie Wilson,solid-d,62.3,32.8,4.9,d
2008,OH-07,Steve Austria,likely-r,41.8,58.2,0.0,r
2008,OH-08,John Boehner,solid-r,32.1,67.9,0.0,r
2008,OH-09,Marcy Kaptur,solid-d,74.4,25.6,0.0,d
2008,OH-10,Dennis Kucinich,solid-d,57.0,39.1,3.9,d
2008,OH-11,Marcia Fudge,solid-d,85.2,14.7,0.1,d
2008,OH-12,Pat Tiberi,likely-r,42.2,54.8,3.0,r
2008,OH-13,Betty Sutton,solid-d,64.5,35.4,0.1,d
2008,OH-14,Steve LaTourette,likely-r,38.7,58.3,3.0,r
2008,OH-15,Mary Jo Kilroy,lean-d,45.9,45.2,8.9,d
2008,OH-16,John Boccieri,lean-d,55.4,44.6,0.0,d
2008,OH-17,Tim Ryan,solid-d,78.2,21.8,0.0,d
2008,OH-18,Zack Space,likely-d,59.9,40.1,0.0,d
2008,OK-01,John A. Sullivan,likely-r,33.8,66.2,0.0,r
2008,OK-02,Dan Boren,solid-d,70.5,29.5,0.0,d
2008,OK-03,Frank Lucas,solid-r,23.6,69.7,6.7,r
2008,OK-04,Tom Cole,likely-r,29.2,66.0,4.8,r
2008,OK-05,Mary Fallin,solid-r,34.1,65.9,0.0,r
2008,OR-01,David Wu,solid-d,71.5,0.0,28.5,d
2008,OR-02,Greg Walden,solid-r,25.8,69.5,4.7,r
2008,OR-03,Earl Blumenauer,solid-d,74.5,20.8,4.7,d
2008,OR-04,Peter DeFazio,solid-d,82.3,0.0,17.7,d
2008,OR-05,Kurt Schrader,likely-d,54.3,38.3,7.4,d
2008,PA-01,Bob Brady,solid-d,90.8,9.2,0.0,d
2008,PA-02,Chaka Fattah,solid-d,88.9,11.1,0.0,d
2008,PA-03,Kathy Dahlkemper,tossup,51.2,48.8,0.0,d
2008,PA-04,Jason Altmire,likely-d,55.9,44.1,0.0,d
2008,PA-05,Glenn 'G.T.' Thompson,likely-r,41.0,56.7,2.3,r
2008,PA-06,Jim Gerlach,likely-r,47.9,52.1,0.0,r
2008,PA-07,Joe Sestak,solid-d,59.6,40.4,0.0,d
2008,PA-08,Patrick Murphy,solid-d,56.8,41.6,1.6,d
2008,PA-09,Bill Shuster,solid-r,36.1,63.9,0.0,r
2008,PA-10,Chris Carney,lean-d,56.3,43.7,0.0,d
2008,PA-11,Paul Kanjorski,tossup,51.6,48.4,0.0,d
2008,PA-12,John Murtha,lean-d,57.9,42.1,0.0,d
2008,PA-13,Allyson Schwartz,solid-d,62.8,0.0,37.2,d
2008,PA-14,Michael F. Doyle,solid-d,91.3,0.0,8.7,d
2008,PA-15,Charlie Dent,likely-r,41.4,58.6,0.0,r
2008,PA-16,Joe Pitts,solid-r,39.4,55.8,4.8,r
2008,PA-17,Tim Holden,solid-d,63.7,36.3,0.0,d
2008,PA-18,Tim Murphy,likely-r,35.9,64.1,0.0,r
2008,PA-19,Todd Platts,solid-r,33.4,66.6,0.0,r
2008,RI-01,Patrick J. Kennedy,solid-d,68.6,24.3,7.1,d
2008,RI-02,Jim Langevin,solid-d,70.1,29.9,0.0,d
2008,SC-01,Henry E. Brown Jr.,lean-r,47.9,51.9,0.2,r
2008,SC-02,Addison G. Wilson,likely-r,46.2,53.7,0.1,r
2008,SC-03,J. Gresham Barrett,solid-r,35.2,64.7,0.1,r
2008,SC-04,Bob Inglis,solid-r,36.9,60.1,3.0,r
2008,SC-05,John Spratt,solid-d,61.6,37.0,1.4,d
2008,SC-06,Jim Clyburn,solid-d,67.5,32.5,0.0,d
2008,SD-01,Stephanie Herseth Sandlin,solid-d,67.6,32.4,0.0,d
2008,TN-01,Phil Roe,solid-r,24.5,71.8,3.7,r
2008,TN-02,Jimmy Duncan,solid-r,21.9,78.1,0.0,r
2008,TN-03,Zach Wamp,solid-r,27.4,69.4,3.2,r
2008,TN-04,Lincoln Davis,solid-d,58.8,37.8,3.4,d
2008,TN-05,Jim Cooper,solid-d,65.9,31.0,3.1,d
2008,TN-06,Bart Gordon,solid-d,74.4,0.0,25.6,d
2008,TN-07,Marsha Blackburn,solid-r,31.4,68.6,0.0,r
2008,TN-08,John Tanner,solid-d,100.0,0.0,0.0,d
2008,TN-09,Steve Cohen,solid-d,87.9,0.0,12.1,d
2008,TX-01,Louie Gohmert,solid-r,0.0,87.6,12.4,r
2008,TX-02,Ted Poe,solid-r,0.0,88.9,11.1,r
2008,TX-03,Sam Johnson,solid-r,38.0,59.7,2.3,r
2008,TX-04,Ralph Hall,solid-r,29.3,68.8,1.9,r
2008,TX-05,Jeb Hensarling,solid-r,0.0,83.6,16.4,r
2008,TX-06,Joe Barton,solid-r,35.6,62.0,2.4,r
2008,TX-07,John Culberson,lean-r,42.4,55.9,1.7,r
2008,TX-08,Kevin Brady,solid-r,24.8,72.6,2.6,r
2008,TX-09,Al Green,solid-d,93.6,0.0,6.4,d
2008,TX-10,Michael McCaul,lean-r,43.1,53.9,3.0,r
2008,TX-11,Mike Conaway,solid-r,0.0,88.3,11.7,r
2008,TX-12,Kay Granger,solid-r,30.6,67.6,1.8,r
2008,TX-13,Mac Thornberry,solid-r,22.4,77.6,0.0,r
2008,TX-14,Ron Paul,solid-r,0.0,100.0,0.0,r
2008,TX-15,Ruben Hinojosa,solid-d,65.7,31.9,2.4,d
2008,TX-16,Silvestre Reyes,solid-d,82.1,0.0,17.9,d
2008,TX-17,Chet Edwards,solid-d,53.0,45.5,1.5,d
2008,TX-18,Sheila Jackson Lee,solid-d,77.3,20.3,2.4,d
2008,TX-19,Randy Neugebauer,solid-r,24.9,72.4,2.7,r
2008,TX-20,Charlie Gonzalez,solid-d,71.9,25.2,2.9,d
2008,TX-21,Lamar S. Smith,solid-r,0.0,80.0,20.0,r
2008,TX-22,Pete Olson,tossup,45.4,52.4,2.2,r
2008,TX-23,Ciro Rodriguez,likely-d,55.8,41.9,2.3,d
2008,TX-24,Kenny Marchant,solid-r,41.1,56.0,2.9,r
2008,TX-25,Lloyd Doggett,solid-d,65.8,30.4,3.8,d
2008,TX-26,Michael C. Burgess,solid-r,36.4,60.2,3.4,r
2008,TX-27,Solomon Ortiz,solid-d,57.9,38.4,3.7,d
2008,TX-28,Henry Cuellar,solid-d,68.7,29.2,2.1,d
2008,TX-29,Gene Green,solid-d,74.6,23.9,1.5,d
2008,TX-30,Eddie Bernice Johnson,solid-d,82.5,15.9,1.6,d
2008,TX-31,John Carter,solid-r,36.6,60.3,3.1,r
2008,TX-32,Pete Sessions,solid-r,40.6,57.2,2.2,r
2008,UT-01,Rob Bishop,solid-r,30.5,64.9,4.6,r
2008,UT-02,Jim Matheson,solid-d,63.4,34.5,2.1,d
2008,UT-03,Jason Chaffetz,solid-r,28.3,65.6,6.1,r
2008,VT-01,Peter Welch,solid-d,83.2,0.0,16.8,d
2008,VA-01,Rob Wittman,solid-r,41.8,56.6,1.6,r
2008,VA-02,Glenn Nye,tossup,52.4,47.5,0.1,d
2008,VA-03,Robert C. Scott,solid-d,100.0,0.0,0.0,d
2008,VA-04,Randy Forbes,solid-r,40.2,59.6,0.2,r
2008,VA-05,Tom Perriello,lean-r,50.1,49.9,0.0,d
2008,VA-06,Bob Goodlatte,solid-r,36.6,61.6,1.8,r
2008,VA-07,Eric Cantor,solid-r,37.1,62.7,0.2,r
2008,VA-08,Jim Moran,solid-d,67.9,29.7,2.4,d
2008,VA-09,Rick Boucher,solid-d,100.0,0.0,0.0,d
2008,VA-10,Frank Wolf,likely-r,38.8,58.8,2.4,r
2008,VA-11,Gerry Connolly,likely-d,54.7,43.0,2.3,d
2008,WA-01,Jay Inslee,solid-d,67.8,32.2,0.0,d
2008,WA-02,Rick Larsen,solid-d,62.4,37.6,0.0,d
2008,WA-03,Brian Baird,solid-d,64.0,36.0,0.0,d
2008,WA-04,Doc Hastings,solid-r,36.9,63.1,0.0,r
2008,WA-05,Cathy McMorris Rodgers,solid-r,34.7,65.3,0.0,r
2008,WA-06,Norm Dicks,solid-d,66.9,33.1,0.0,d
2008,WA-07,Jim McDermott,solid-d,83.6,16.4,0.0,d
2008,WA-08,Dave Reichert,tossup,47.2,52.8,0.0,r
2008,WA-09,Adam Smith,solid-d,65.5,34.5,0.0,d
2008,WV-01,Alan Mollohan,solid-d,100.0,0.0,0.0,d
2008,WV-02,Shelley Capito,lean-r,42.9,57.1,0.0,r
2008,WV-03,Nick Rahall,solid-d,66.9,33.1,0.0,d
2008,WI-01,Paul Ryan,solid-r,34.7,64.0,1.3,r
2008,WI-02,Tammy Baldwin,solid-d,69.3,30.6,0.1,d
2008,WI-03,Ron Kind,solid-d,63.2,34.4,2.4,d
2008,WI-04,Gwen Moore,solid-d,87.6,0.0,12.4,d
2008,WI-05,Jim Sensenbrenner,solid-r,0.0,79.6,20.4,r
2008,WI-06,Tom Petri,solid-r,36.2,63.7,0.1,r
2008,WI-07,Dave Obey,solid-d,60.8,39.1,0.1,d
2008,WI-08,Steve Kagen,lean-d,54.0,45.9,0.1,d
2008,WY-01,Cynthia Lummis,lean-r,42.8,52.6,4.6,r
2010,AL-01,Jo Bonner,solid-r,0.0,83.0,17.0,r
2010,AL-02,Martha Roby,tossup,48.7,51.3,0.0,r
2010,AL-03,Mike D. Rogers,solid-r,40.9,59.1,0.0,r
2010,AL-04,Robert Aderholt,solid-r,0.0,100.0,0.0,r
2010,AL-05,Mo Brooks,likely-r,41.5,58.5,0.0,r
2010,AL-06,Spencer Bachus,solid-r,0.0,100.0,0.0,r
2010,AL-07,Terri Sewell,solid-d,72.6,27.4,0.0,d
2010,AK-01,Don Young,solid-r,30.5,69.0,0.5,r
2010,AZ-01,Paul Gosar,lean-r,43.7,49.7,6.6,r
2010,AZ-02,Trent Franks,solid-r,31.1,64.9,4.0,r
2010,AZ-03,Ben Quayle,lean-r,41.1,52.2,6.7,r
2010,AZ-04,Ed Pastor,solid-d,66.9,27.5,5.6,d
2010,AZ-05,David Schweikert,tossup,43.2,52.0,4.8,r
2010,AZ-06,Jeff Flake,solid-r,29.1,66.4,4.5,r
2010,AZ-07,Raul Grijalva,tossup,50.2,44.2,5.6,d
2010,AZ-08,Gabrielle Giffords,tossup,48.8,47.3,3.9,d
2010,AR-01,Rick Crawford,lean-r,43.5,51.8,4.7,r
2010,AR-02,Tim Griffin,likely-r,38.3,57.9,3.8,r
2010,AR-03,Steve Womack,solid-r,27.6,72.4,0.0,r
2010,AR-04,Mike Ross,likely-d,57.5,40.2,2.3,d
2010,CA-01,Mike Thompson,solid-d,63.0,31.0,6.0,d
2010,CA-02,Wally Herger,solid-r,42.9,57.1,0.0,r
2010,CA-03,Dan Lungren,lean-r,43.2,50.1,6.7,r
2010,CA-04,Tom McClintock,solid-r,31.4,61.3,7.3,r
2010,CA-05,Doris Matsui,solid-d,72.0,25.3,2.7,d
2010,CA-06,Lynn Woolsey,solid-d,65.9,29.6,4.5,d
2010,CA-07,George Miller,solid-d,68.3,31.7,0.0,d
2010,CA-08,Nancy Pelosi,solid-d,80.1,15.1,4.8,d
2010,CA-09,Barbara Lee,solid-d,84.3,10.8,4.9,d
2010,CA-10,John Garamendi,solid-d,58.8,37.9,3.3,d
2010,CA-11,Jerry McNerney,tossup,48.0,46.9,5.1,d
2010,CA-12,Jackie Speier,solid-d,75.6,22.1,2.3,d
2010,CA-13,Pete Stark,solid-d,72.0,27.7,0.3,d
2010,CA-14,Anna Eshoo,solid-d,69.1,27.8,3.1,d
2010,CA-15,Mike Honda,solid-d,67.6,32.4,0.0,d
2010,CA-16,Zoe Lofgren,solid-d,67.8,24.3,7.9,d
2010,CA-17,Sam Farr,solid-d,66.6,26.5,6.9,d
2010,CA-18,Dennis Cardoza,likely-d,58.5,41.5,0.0,d
2010,CA-19,Jeff Denham,solid-r,35.1,64.6,0.3,r
2010,CA-20,Jim Costa,tossup,51.7,48.3,0.0,d
2010,CA-21,Devin Nunes,solid-r,0.0,100.0,0.0,r
2010,CA-22,Kevin McCarthy,solid-r,0.0,98.8,1.2,r
2010,CA-23,Lois Capps,solid-d,57.8,37.6,4.6,d
2010,CA-24,Elton Gallegly,solid-r,40.1,59.9,0.0,r
2010,CA-25,Howard McKeon,solid-r,38.2,61.8,0.0,r
2010,CA-26,David Dreier,solid-r,36.5,54.1,9.4,r
2010,CA-27,Brad Sherman,solid-d,65.2,34.8,0.0,d
2010,CA-28,Howard Berman,solid-d,69.5,22.4,8.1,d
2010,CA-29,Adam Schiff,solid-d,64.8,32.0,3.2,d
2010,CA-30,Henry Waxman,solid-d,64.6,31.9,3.5,d
2010,CA-31,Xavier Becerra,solid-d,83.8,16.2,0.0,d
2010,CA-32,Judy Chu,solid-d,71.0,29.0,0.0,d
2010,CA-33,Karen Bass,solid-d,86.1,13.9,0.0,d
2010,CA-34,Lucille Roybal-Allard,solid-d,77.2,22.8,0.0,d
2010,CA-35,Maxine Waters,solid-d,79.3,20.7,0.0,d
2010,CA-36,Jane Harman,solid-d,59.6,34.7,5.7,d
2010,CA-37,Laura Richardson,solid-d,68.4,23.2,8.4,d
2010,CA-38,Grace Napolitano,solid-d,73.5,26.5,0.0,d
2010,CA-39,Linda Sánchez,solid-d,63.3,32.6,4.1,d
2010,CA-40,Ed Royce,solid-r,33.2,66.8,0.0,r
2010,CA-41,Jerry Lewis,solid-r,36.8,63.2,0.0,r
2010,CA-42,Gary Miller,solid-r,31.9,62.2,5.9,r
2010,CA-43,Joe Baca,solid-d,65.5,34.5,0.0,d
2010,CA-44,Ken Calvert,solid-r,44.4,55.6,0.0,r
2010,CA-45,Mary Bono Mack,solid-r,42.1,51.5,6.4,r
2010,CA-46,Dana Rohrabacher,solid-r,37.8,62.2,0.0,r
2010,CA-47,Loretta Sanchez,lean-d,53.0,39.3,7.7,d
2010,CA-48,John B. T. Campbell III,solid-r,34.5,59.9,5.6,r
2010,CA-49,Darrell Issa,solid-r,31.5,62.8,5.7,r
2010,CA-50,Brian Bilbray,solid-r,39.0,56.6,4.4,r
2010,CA-51,Bob Filner,solid-d,60.1,39.9,0.0,d
2010,CA-52,Duncan D. Hunter,solid-r,32.1,63.1,4.8,r
2010,CA-53,Susan Davis,solid-d,62.3,34.0,3.7,d
2010,CO-01,Diana DeGette,solid-d,67.4,28.8,3.8,d
2010,CO-02,Jared Polis,solid-d,57.4,37.9,4.7,d
2010,CO-03,Scott Tipton,tossup,45.8,50.1,4.1,r
2010,CO-04,Cory Gardner,lean-r,41.4,52.5,6.1,r
2010,CO-05,Doug Lamborn,solid-r,29.3,65.8,4.9,r
2010,CO-06,Mike Coffman,solid-r,31.5,65.7,2.8,r
2010,CO-07,Ed Perlmutter,lean-d,53.4,41.8,4.8,d
2010,CT-01,John Larson,solid-d,61.3,37.2,1.5,d
2010,CT-02,Joe Courtney,solid-d,59.9,38.8,1.3,d
2010,CT-03,Rosa DeLauro,solid-d,65.1,33.6,1.3,d
2010,CT-04,Jim Himes,lean-d,53.1,46.9,0.0,d
2010,CT-05,Chris Murphy,lean-d,54.1,45.9,0.0,d
2010,DE-01,John Carney,likely-d,56.8,41.0,2.2,d
2010,FL-01,Jeff Miller,solid-r,0.0,80.0,20.0,r
2010,FL-02,Steve Southerland,lean-r,41.4,53.6,5.0,r
2010,FL-03,Corrine Brown,solid-d,63.0,33.9,3.1,d
2010,FL-04,Ander Crenshaw,solid-r,0.0,77.2,22.8,r
2010,FL-05,Rich Nugent,solid-r,32.6,67.4,0.0,r
2010,FL-06,Cliff Stearns,solid-r,0.0,71.5,28.5,r
2010,FL-07,John Mica,solid-r,31.0,69.0,0.0,r
2010,FL-08,Daniel Webster,likely-r,38.2,56.1,5.7,r
2010,FL-09,Gus Bilirakis,solid-r,28.6,71.4,0.0,r
2010,FL-10,Bill Young,solid-r,34.1,65.9,0.0,r
2010,FL-11,Kathy Castor,solid-d,59.6,40.4,0.0,d
2010,FL-12,Dennis A. Ross,lean-r,41.1,48.1,10.8,r
2010,FL-13,Vern Buchanan,solid-r,31.1,68.9,0.0,r
2010,FL-14,Connie Mack IV,solid-r,27.1,68.6,4.3,r
2010,FL-15,Bill Posey,solid-r,35.3,64.7,0.0,r
2010,FL-16,Tom Rooney,solid-r,33.1,66.9,0.0,r
2010,FL-17,Frederica Wilson,solid-d,86.2,0.0,13.8,d
2010,FL-18,Ileana Ros-Lehtinen,solid-r,31.1,68.9,0.0,r
2010,FL-19,Ted Deutch,solid-d,62.6,37.3,0.1,d
